r(98,10008,14,0,0)
r(46,6055,14,0,1)
r(83,6059,14,0,2)
r(92,8029,14,0,3)
r(50,4027,14,0,4)
w(7,28001,14,0,5)
w(71,28002,14,0,6)
w(34,28003,14,0,7)
w(34,28004,14,0,8)
w(1,28005,14,0,9)
w(96,28006,14,0,10)
w(62,28007,14,0,11)
w(94,28008,14,0,12)
w(24,28009,14,0,13)
w(62,28010,14,0,14)
w(68,28011,14,0,15)
w(60,28012,14,0,16)
w(85,28013,14,0,17)
w(35,28014,14,0,18)
w(1,28015,14,0,19)
r(14,8070,14,1,20)
r(30,2111,14,1,21)
r(31,6079,14,1,22)
r(8,2099,14,1,23)
r(22,24007,14,1,24)
r(52,8042,14,1,25)
r(7,4081,14,1,26)
r(69,0,14,1,27)
r(34,10099,14,1,28)
r(36,10096,14,1,29)
r(10,6093,14,1,30)
r(25,4105,14,1,31)
r(51,6064,14,1,32)
r(59,4069,14,1,33)
r(24,4087,14,1,34)
r(62,4091,14,1,35)
r(44,0,14,1,36)
r(10,6093,14,1,37)
r(91,8073,14,1,38)
r(41,10056,14,1,39)
r(5,4094,14,2,40)
r(78,2109,14,2,41)
r(2,24005,14,2,42)
r(11,4002,14,2,43)
r(21,8015,14,2,44)
r(35,10070,14,2,45)
r(28,4062,14,2,46)
w(4,28016,14,2,47)
w(92,28017,14,2,48)
w(2,28018,14,2,49)
w(90,28019,14,2,50)
w(26,28020,14,2,51)
w(64,28021,14,2,52)
w(18,28022,14,2,53)
w(59,28023,14,2,54)
w(12,28024,14,2,55)
w(9,28025,14,2,56)
w(46,28026,14,2,57)
w(15,28027,14,2,58)
w(13,28028,14,2,59)
r(56,6104,14,3,60)
r(44,0,14,3,61)
r(76,10098,14,3,62)
r(44,0,14,3,63)
r(83,26005,14,3,64)
r(60,4106,14,3,65)
r(3,24011,14,3,66)
r(12,4114,14,3,67)
r(90,34006,14,3,68)
r(19,2102,14,3,69)
w(23,28029,14,3,70)
w(90,28030,14,3,71)
w(18,28031,14,3,72)
w(81,28032,14,3,73)
w(85,28033,14,3,74)
w(59,28034,14,3,75)
w(29,28035,14,3,76)
w(9,28036,14,3,77)
w(82,28037,14,3,78)
w(7,28038,14,3,79)
w(99,28039,14,4,80)
w(79,28040,14,4,81)
w(40,28041,14,4,82)
w(15,28042,14,4,83)
w(27,28043,14,4,84)
w(52,28044,14,4,85)
w(92,28045,14,4,86)
w(38,28046,14,4,87)
w(22,28047,14,4,88)
w(85,28048,14,4,89)
w(77,28049,14,4,90)
w(99,28050,14,4,91)
w(61,28051,14,4,92)
w(65,28052,14,4,93)
w(78,28053,14,4,94)
w(49,28054,14,4,95)
w(95,28055,14,4,96)
w(24,28056,14,4,97)
w(20,28057,14,4,98)
w(5,28058,14,4,99)
r(59,8093,14,5,100)
r(74,8130,14,5,101)
r(42,10124,14,5,102)
r(21,34040,14,5,103)
r(42,10124,14,5,104)
r(87,10118,14,5,105)
r(53,34042,14,5,106)
r(17,2134,14,5,107)
r(95,8074,14,5,108)
r(98,4143,14,5,109)
r(62,4091,14,5,110)
w(14,28059,14,5,111)
w(93,28060,14,5,112)
w(80,28061,14,5,113)
w(74,28062,14,5,114)
w(44,28063,14,5,115)
w(99,28064,14,5,116)
w(97,28065,14,5,117)
w(69,28066,14,5,118)
w(94,28067,14,5,119)
r(24,10146,14,6,120)
r(54,34084,14,6,121)
r(86,48020,14,6,122)
r(86,48020,14,6,123)
r(92,6158,14,6,124)
r(54,34084,14,6,125)
r(68,34064,14,6,126)
r(17,22050,14,6,127)
r(88,22044,14,6,128)
r(26,22052,14,6,129)
r(40,34060,14,6,130)
r(58,6157,14,6,131)
r(98,10147,14,6,132)
r(37,26045,14,6,133)
r(70,6153,14,6,134)
r(29,20048,14,6,135)
r(14,34077,14,6,136)
r(62,6163,14,6,137)
r(42,6161,14,6,138)
r(76,4157,14,6,139)
r(90,22057,14,7,140)
r(88,22044,14,7,141)
r(56,22045,14,7,142)
r(3,34085,14,7,143)
r(62,6163,14,7,144)
r(58,6157,14,7,145)
r(91,4165,14,7,146)
r(29,20048,14,7,147)
r(81,34068,14,7,148)
r(56,22045,14,7,149)
r(28,6164,14,7,150)
w(23,28068,14,7,151)
w(26,28069,14,7,152)
w(75,28070,14,7,153)
w(99,28071,14,7,154)
w(45,28072,14,7,155)
w(97,28073,14,7,156)
w(78,28074,14,7,157)
w(5,28075,14,7,158)
w(56,28076,14,7,159)
r(34,48040,14,8,160)
r(51,10148,14,8,161)
r(0,2175,14,8,162)
r(18,26076,14,8,163)
r(84,54011,14,8,164)
r(65,2173,14,8,165)
w(87,28077,14,8,166)
w(2,28078,14,8,167)
w(19,28079,14,8,168)
w(27,28080,14,8,169)
w(7,28081,14,8,170)
w(83,28082,14,8,171)
w(36,28083,14,8,172)
w(96,28084,14,8,173)
w(64,28085,14,8,174)
w(58,28086,14,8,175)
w(77,28087,14,8,176)
w(93,28088,14,8,177)
w(21,28089,14,8,178)
w(71,28090,14,8,179)
r(75,22066,14,9,180)
r(46,26090,14,9,181)
r(99,26085,14,9,182)
r(18,26076,14,9,183)
r(24,26093,14,9,184)
r(65,2173,14,9,185)
r(80,2185,14,9,186)
r(34,48040,14,9,187)
w(16,28091,14,9,188)
w(3,28092,14,9,189)
w(94,28093,14,9,190)
w(65,28094,14,9,191)
w(33,28095,14,9,192)
w(43,28096,14,9,193)
w(90,28097,14,9,194)
w(57,28098,14,9,195)
w(59,28099,14,9,196)
w(39,28100,14,9,197)
w(90,28101,14,9,198)
w(69,28102,14,9,199)
w(70,28103,14,10,200)
w(84,28104,14,10,201)
w(92,28105,14,10,202)
w(63,28106,14,10,203)
w(60,28107,14,10,204)
w(42,28108,14,10,205)
w(98,28109,14,10,206)
w(29,28110,14,10,207)
w(67,28111,14,10,208)
w(54,28112,14,10,209)
w(75,28113,14,10,210)
w(12,28114,14,10,211)
w(42,28115,14,10,212)
w(1,28116,14,10,213)
w(43,28117,14,10,214)
w(53,28118,14,10,215)
w(59,28119,14,10,216)
w(85,28120,14,10,217)
w(56,28121,14,10,218)
w(20,28122,14,10,219)
r(18,20110,14,11,220)
r(24,8217,14,11,221)
