w(91,48001,24,0,0)
w(56,48002,24,0,1)
w(0,48003,24,0,2)
w(34,48004,24,0,3)
w(21,48005,24,0,4)
w(21,48006,24,0,5)
w(60,48007,24,0,6)
w(33,48008,24,0,7)
w(79,48009,24,0,8)
w(1,48010,24,0,9)
w(42,48011,24,0,10)
w(13,48012,24,0,11)
w(62,48013,24,0,12)
w(84,48014,24,0,13)
w(19,48015,24,0,14)
w(78,48016,24,0,15)
w(32,48017,24,0,16)
w(41,48018,24,0,17)
w(47,48019,24,0,18)
w(86,48020,24,0,19)
r(29,20048,24,1,20)
r(80,34061,24,1,21)
r(76,4157,24,1,22)
r(82,20040,24,1,23)
r(33,48008,24,1,24)
r(89,20037,24,1,25)
r(71,4164,24,1,26)
r(52,34041,24,1,27)
r(34,10139,24,1,28)
r(98,10147,24,1,29)
r(67,4146,24,1,30)
r(32,48017,24,1,31)
w(13,48021,24,1,32)
w(0,48022,24,1,33)
w(76,48023,24,1,34)
w(17,48024,24,1,35)
w(94,48025,24,1,36)
w(12,48026,24,1,37)
w(63,48027,24,1,38)
w(97,48028,24,1,39)
w(57,48029,24,2,40)
w(58,48030,24,2,41)
w(88,48031,24,2,42)
w(32,48032,24,2,43)
w(12,48033,24,2,44)
w(8,48034,24,2,45)
w(5,48035,24,2,46)
w(47,48036,24,2,47)
w(35,48037,24,2,48)
w(53,48038,24,2,49)
w(57,48039,24,2,50)
w(34,48040,24,2,51)
w(44,48041,24,2,52)
w(59,48042,24,2,53)
w(21,48043,24,2,54)
w(85,48044,24,2,55)
w(14,48045,24,2,56)
w(52,48046,24,2,57)
w(69,48047,24,2,58)
w(4,48048,24,2,59)
w(13,48049,24,3,60)
w(52,48050,24,3,61)
w(80,48051,24,3,62)
w(9,48052,24,3,63)
w(87,48053,24,3,64)
w(72,48054,24,3,65)
w(56,48055,24,3,66)
w(27,48056,24,3,67)
w(19,48057,24,3,68)
w(12,48058,24,3,69)
w(81,48059,24,3,70)
w(62,48060,24,3,71)
w(13,48061,24,3,72)
w(1,48062,24,3,73)
w(31,48063,24,3,74)
w(86,48064,24,3,75)
w(96,48065,24,3,76)
w(86,48066,24,3,77)
w(78,48067,24,3,78)
w(77,48068,24,3,79)
r(68,6221,24,4,80)
r(73,6218,24,4,81)
r(70,10167,24,4,82)
r(59,10168,24,4,83)
r(4,2193,24,4,84)
r(74,26084,24,4,85)
r(73,6218,24,4,86)
r(96,20059,24,4,87)
r(4,2193,24,4,88)
r(24,26093,24,4,89)
r(70,10167,24,4,90)
r(45,6207,24,4,91)
r(24,26093,24,4,92)
r(34,54042,24,4,93)
r(57,2199,24,4,94)
r(38,26100,24,4,95)
r(50,20091,24,4,96)
r(98,24090,24,4,97)
r(43,20081,24,4,98)
r(14,4209,24,4,99)
r(54,6179,24,5,100)
r(4,2193,24,5,101)
r(6,54050,24,5,102)
r(93,2196,24,5,103)
r(33,2195,24,5,104)
r(56,10165,24,5,105)
r(11,6222,24,5,106)
r(37,54041,24,5,107)
w(52,48069,24,5,108)
w(64,48070,24,5,109)
w(38,48071,24,5,110)
w(67,48072,24,5,111)
w(90,48073,24,5,112)
w(5,48074,24,5,113)
w(70,48075,24,5,114)
w(88,48076,24,5,115)
w(53,48077,24,5,116)
w(70,48078,24,5,117)
w(23,48079,24,5,118)
w(31,48080,24,5,119)
r(70,48078,24,6,120)
r(53,48077,24,6,121)
r(34,22100,24,6,122)
r(26,22098,24,6,123)
r(74,22088,24,6,124)
r(84,6208,24,6,125)
r(13,8208,24,6,126)
r(14,34147,24,6,127)
r(26,22098,24,6,128)
r(24,20096,24,6,129)
r(91,22105,24,6,130)
r(75,10177,24,6,131)
r(82,22106,24,6,132)
r(63,24088,24,6,133)
r(62,54037,24,6,134)
r(1,34141,24,6,135)
r(62,54037,24,6,136)
r(24,20096,24,6,137)
r(11,6222,24,6,138)
r(21,34145,24,6,139)
w(60,48081,24,7,140)
w(3,48082,24,7,141)
w(51,48083,24,7,142)
w(86,48084,24,7,143)
w(19,48085,24,7,144)
w(15,48086,24,7,145)
