r(0,6079,4,3,75)
r(5,6041,4,3,76)
r(12,66,4,3,77)
r(12,66,4,3,78)
r(2,6080,4,3,79)
r(6,6081,4,3,80)
r(6,6081,4,3,81)
r(1,6078,4,3,82)
r(11,6049,4,3,83)
r(8,6077,4,3,84)
r(6,6081,4,3,85)
r(1,6078,4,3,86)
r(1,6078,4,3,87)
r(9,4059,4,3,88)
r(10,6082,4,3,89)
r(1,6078,4,3,90)
r(12,66,4,3,91)
r(0,6079,4,3,92)
r(6,6081,4,3,93)
r(14,6075,4,3,94)
r(4,74,4,3,95)
r(0,6079,4,3,96)
r(0,6079,4,3,97)
r(4,74,4,3,98)
r(17,47,4,3,99)
r(0,6155,4,7,175)
r(2,6151,4,7,176)
r(0,6155,4,7,177)
r(1,4111,4,7,178)
r(1,4111,4,7,179)
r(4,6154,4,7,180)
r(6,6152,4,7,181)
r(9,4094,4,7,182)
r(8,6158,4,7,183)
r(7,6149,4,7,184)
r(5,4109,4,7,185)
r(3,6157,4,7,186)
r(4,6154,4,7,187)
r(2,6151,4,7,188)
r(0,6155,4,7,189)
r(2,6151,4,7,190)
r(7,6149,4,7,191)
r(5,4109,4,7,192)
r(7,6149,4,7,193)
w(7,8118,4,7,194)
w(0,8119,4,7,195)
w(5,8120,4,7,196)
w(3,8121,4,7,197)
w(3,8122,4,7,198)
w(9,8123,4,7,199)
r(1,10096,4,8,200)
r(6,6152,4,8,201)
r(1,10096,4,8,202)
r(11,6125,4,8,203)
r(13,10093,4,8,204)
r(4,10094,4,8,205)
r(3,8122,4,8,206)
r(8,6158,4,8,207)
r(0,8119,4,8,208)
r(1,10096,4,8,209)
w(10,8124,4,8,210)
w(7,8125,4,8,211)
w(4,8126,4,8,212)
w(5,8127,4,8,213)
w(2,8128,4,8,214)
w(0,8129,4,8,215)
w(7,8130,4,8,216)
w(6,8131,4,8,217)
w(0,8132,4,8,218)
w(0,8133,4,8,219)
w(4,8134,4,8,220)
w(8,8135,4,8,221)
w(1,8136,4,8,222)
w(12,8137,4,8,223)
w(6,8138,4,8,224)
r(0,10134,4,9,225)
r(10,8124,4,9,226)
r(9,10112,4,9,227)
r(6,10132,4,9,228)
r(6,10132,4,9,229)
r(0,10134,4,9,230)
r(0,10134,4,9,231)
r(18,10116,4,9,232)
r(2,10125,4,9,233)
r(17,10128,4,9,234)
r(18,10116,4,9,235)
r(3,10109,4,9,236)
r(2,10125,4,9,237)
w(3,8139,4,9,238)
w(3,8140,4,9,239)
w(4,8141,4,9,240)
w(4,8142,4,9,241)
w(7,8143,4,9,242)
w(11,8144,4,9,243)
w(1,8145,4,9,244)
w(3,8146,4,9,245)
w(0,8147,4,9,246)
w(3,8148,4,9,247)
w(19,8149,4,9,248)
w(0,8150,4,9,249)
r(0,8150,4,10,250)
r(5,8127,4,10,251)
r(0,8150,4,10,252)
r(0,8150,4,10,253)
r(14,10133,4,10,254)
r(9,10112,4,10,255)
r(0,8150,4,10,256)
r(1,8145,4,10,257)
r(0,8150,4,10,258)
r(1,8145,4,10,259)
r(8,8135,4,10,260)
r(4,8142,4,10,261)
r(12,8137,4,10,262)
r(0,8150,4,10,263)
r(6,10132,4,10,264)
r(13,10130,4,10,265)
w(0,8151,4,10,266)
w(1,8152,4,10,267)
w(18,8153,4,10,268)
w(0,8154,4,10,269)
w(8,8155,4,10,270)
w(1,8156,4,10,271)
w(0,8157,4,10,272)
w(0,8158,4,10,273)
w(4,8159,4,10,274)
r(13,10130,4,11,275)
r(8,8155,4,11,276)
r(2,10148,4,11,277)
r(0,8158,4,11,278)
r(1,8156,4,11,279)
r(1,8156,4,11,280)
r(1,8156,4,11,281)
r(4,8159,4,11,282)
r(14,10152,4,11,283)
r(9,10112,4,11,284)
r(0,8158,4,11,285)
r(1,8156,4,11,286)
r(1,8156,4,11,287)
w(8,8160,4,11,288)
w(1,8161,4,11,289)
w(4,8162,4,11,290)
w(6,8163,4,11,291)
w(1,8164,4,11,292)
w(5,8165,4,11,293)
w(7,8166,4,11,294)
w(18,8167,4,11,295)
w(0,8168,4,11,296)
w(0,8169,4,11,297)
w(1,8170,4,11,298)
w(17,8171,4,11,299)
r(6,8163,4,12,300)
r(0,8169,4,12,301)
r(6,8163,4,12,302)
r(15,10106,4,12,303)
r(8,8160,4,12,304)
r(2,10148,4,12,305)
r(5,8165,4,12,306)
r(0,8169,4,12,307)
w(1,8172,4,12,308)
w(0,8173,4,12,309)
w(0,8174,4,12,310)
w(0,8175,4,12,311)
w(2,8176,4,12,312)
w(11,8177,4,12,313)
w(2,8178,4,12,314)
w(1,8179,4,12,315)
w(4,8180,4,12,316)
w(0,8181,4,12,317)
w(2,8182,4,12,318)
w(2,8183,4,12,319)
w(7,8184,4,12,320)
w(3,8185,4,12,321)
w(13,8186,4,12,322)
w(1,8187,4,12,323)
w(1,8188,4,12,324)
r(11,8177,4,13,325)
r(1,8188,4,13,326)
r(3,8185,4,13,327)
r(16,10158,4,13,328)
r(1,8188,4,13,329)
r(1,8188,4,13,330)
r(1,8188,4,13,331)
r(1,8188,4,13,332)
r(1,8188,4,13,333)
w(5,8189,4,13,334)
w(10,8190,4,13,335)
w(1,8191,4,13,336)
w(7,8192,4,13,337)
w(4,8193,4,13,338)
w(13,8194,4,13,339)
w(8,8195,4,13,340)
w(4,8196,4,13,341)
w(7,8197,4,13,342)
w(0,8198,4,13,343)
w(0,8199,4,13,344)
w(3,8200,4,13,345)
w(0,8201,4,13,346)
w(6,8202,4,13,347)
w(12,8203,4,13,348)
w(3,8204,4,13,349)
r(4,2323,4,16,400)
r(12,2264,4,16,401)
r(13,2320,4,16,402)
r(0,2335,4,16,403)
r(0,2335,4,16,404)
r(9,2318,4,16,405)
r(0,2335,4,16,406)
r(13,2320,4,16,407)
r(2,2321,4,16,408)
r(0,2335,4,16,409)
r(3,2327,4,16,410)
r(3,2327,4,16,411)
r(3,2327,4,16,412)
r(4,2323,4,16,413)
r(2,2321,4,16,414)
r(0,2335,4,16,415)
r(1,2331,4,16,416)
r(6,2332,4,16,417)
r(2,2321,4,16,418)
r(0,2335,4,16,419)
r(0,2335,4,16,420)
r(7,2325,4,16,421)
r(15,2295,4,16,422)
r(3,2327,4,16,423)
r(3,2327,4,16,424)
r(7,2325,4,17,425)
r(6,2332,4,17,426)
r(4,2323,4,17,427)
r(6,2332,4,17,428)
r(15,2295,4,17,429)
r(6,2332,4,17,430)
r(0,2335,4,17,431)
r(6,2332,4,17,432)
r(0,2335,4,17,433)
r(0,2335,4,17,434)
r(0,2335,4,17,435)
r(1,2331,4,17,436)
r(16,2307,4,17,437)
r(3,2327,4,17,438)
r(16,2307,4,17,439)
r(0,2335,4,17,440)
r(13,2320,4,17,441)
r(7,2325,4,17,442)
r(0,2335,4,17,443)
r(5,2326,4,17,444)
r(1,2331,4,17,445)
r(1,2331,4,17,446)
r(7,2325,4,17,447)
r(0,2335,4,17,448)
r(0,2335,4,17,449)
r(4,371,4,25,625)
r(8,380,4,25,626)
r(9,4404,4,25,627)
r(12,4406,4,25,628)
r(2,4412,4,25,629)
r(1,4422,4,25,630)
r(1,4422,4,25,631)
r(8,380,4,25,632)
r(0,4421,4,25,633)
r(7,4409,4,25,634)
r(5,372,4,25,635)
r(0,4421,4,25,636)
r(4,371,4,25,637)
r(0,4421,4,25,638)
r(4,371,4,25,639)
r(0,4421,4,25,640)
r(5,372,4,25,641)
r(2,4412,4,25,642)
r(0,4421,4,25,643)
r(6,4418,4,25,644)
r(15,373,4,25,645)
r(16,4416,4,25,646)
r(2,4412,4,25,647)
r(6,4418,4,25,648)
r(0,4421,4,25,649)
r(0,10387,4,27,675)
