r(22,0,1,0,0)
r(22,0,1,0,1)
r(38,0,1,0,2)
r(30,0,1,0,3)
r(80,0,1,0,4)
r(16,0,1,0,5)
r(41,0,1,0,6)
r(47,0,1,0,7)
r(96,0,1,0,8)
r(61,0,1,0,9)
r(8,0,1,0,10)
r(33,0,1,0,11)
r(91,0,1,0,12)
r(70,0,1,0,13)
r(22,0,1,0,14)
r(11,0,1,0,15)
r(95,0,1,0,16)
r(35,0,1,0,17)
r(83,0,1,0,18)
r(55,0,1,0,19)
r(28,0,1,1,20)
r(44,0,1,1,21)
r(68,0,1,1,22)
r(66,0,1,1,23)
r(22,0,1,1,24)
r(27,0,1,1,25)
r(86,0,1,1,26)
r(23,0,1,1,27)
r(41,0,1,1,28)
r(76,0,1,1,29)
r(2,0,1,1,30)
r(78,0,1,1,31)
r(83,0,1,1,32)
w(13,20001,1,1,33)
w(72,20002,1,1,34)
w(27,20003,1,1,35)
w(61,20004,1,1,36)
w(70,20005,1,1,37)
w(82,20006,1,1,38)
w(91,20007,1,1,39)
r(86,0,1,2,40)
r(62,0,1,2,41)
r(62,0,1,2,42)
r(47,5,1,2,43)
r(5,0,1,2,44)
r(59,0,1,2,45)
r(97,120032,1,2,46)
r(45,0,1,2,47)
r(24,4,1,2,48)
r(81,0,1,2,49)
r(47,5,1,2,50)
r(58,0,1,2,51)
r(99,100017,1,2,52)
w(62,20008,1,2,53)
w(79,20009,1,2,54)
w(45,20010,1,2,55)
w(59,20011,1,2,56)
w(68,20012,1,2,57)
w(37,20013,1,2,58)
w(77,20014,1,2,59)
r(30,120002,1,3,60)
r(27,20003,1,3,61)
r(11,0,1,3,62)
r(55,120005,1,3,63)
r(39,0,1,3,64)
r(17,120029,1,3,65)
r(2,0,1,3,66)
r(5,0,1,3,67)
r(55,120005,1,3,68)
w(18,20015,1,3,69)
w(31,20016,1,3,70)
w(93,20017,1,3,71)
w(59,20018,1,3,72)
w(73,20019,1,3,73)
w(89,20020,1,3,74)
w(63,20021,1,3,75)
