r(57,0,0,0,0)
r(79,0,0,0,1)
r(3,0,0,0,2)
r(29,0,0,0,3)
r(66,0,0,0,4)
r(4,0,0,0,5)
r(83,0,0,0,6)
r(55,0,0,0,7)
r(44,0,0,0,8)
r(84,0,0,0,9)
r(0,0,0,0,10)
r(84,0,0,0,11)
w(0,1,0,0,12)
w(4,2,0,0,13)
w(53,3,0,0,14)
w(24,4,0,0,15)
w(47,5,0,0,16)
w(25,6,0,0,17)
w(40,7,0,0,18)
w(69,8,0,0,19)
r(77,0,0,1,20)
r(9,0,0,1,21)
r(68,0,0,1,22)
r(91,0,0,1,23)
r(80,0,0,1,24)
r(93,0,0,1,25)
r(83,0,0,1,26)
r(2,0,0,1,27)
r(55,0,0,1,28)
r(17,0,0,1,29)
w(53,9,0,1,30)
w(77,10,0,1,31)
w(60,11,0,1,32)
w(61,12,0,1,33)
w(93,13,0,1,34)
w(70,14,0,1,35)
w(31,15,0,1,36)
w(24,16,0,1,37)
w(54,17,0,1,38)
w(4,18,0,1,39)
r(67,0,0,2,40)
r(21,100006,0,2,41)
r(53,3,0,2,42)
r(8,0,0,2,43)
r(85,140004,0,2,44)
r(61,0,0,2,45)
r(50,100002,0,2,46)
r(8,0,0,2,47)
w(1,19,0,2,48)
w(13,20,0,2,49)
w(34,21,0,2,50)
w(82,22,0,2,51)
w(53,23,0,2,52)
w(27,24,0,2,53)
w(34,25,0,2,54)
w(98,26,0,2,55)
w(0,27,0,2,56)
w(93,28,0,2,57)
w(37,29,0,2,58)
w(39,30,0,2,59)
w(14,31,0,3,60)
w(19,32,0,3,61)
w(44,33,0,3,62)
w(96,34,0,3,63)
w(4,35,0,3,64)
w(24,36,0,3,65)
w(52,37,0,3,66)
w(84,38,0,3,67)
w(6,39,0,3,68)
w(91,40,0,3,69)
w(44,41,0,3,70)
w(85,42,0,3,71)
w(14,43,0,3,72)
w(3,44,0,3,73)
w(76,45,0,3,74)
w(82,46,0,3,75)
w(92,47,0,3,76)
w(7,48,0,3,77)
w(84,49,0,3,78)
w(70,50,0,3,79)
r(73,20019,0,4,80)
r(75,20084,0,4,81)
r(92,20109,0,4,82)
r(51,20119,0,4,83)
r(62,100080,0,4,84)
r(53,120096,0,4,85)
r(32,20097,0,4,86)
r(55,20046,0,4,87)
r(6,100099,0,4,88)
w(43,51,0,4,89)
w(48,52,0,4,90)
w(34,53,0,4,91)
w(21,54,0,4,92)
w(98,55,0,4,93)
w(11,56,0,4,94)
w(54,57,0,4,95)
w(89,58,0,4,96)
w(16,59,0,4,97)
w(8,60,0,4,98)
w(2,61,0,4,99)
r(5,20175,0,5,100)
r(25,20232,0,5,101)
r(55,120231,0,5,102)
r(31,20134,0,5,103)
r(1,20195,0,5,104)
r(79,120207,0,5,105)
r(93,120237,0,5,106)
r(43,20242,0,5,107)
r(38,20216,0,5,108)
r(19,20176,0,5,109)
r(83,100175,0,5,110)
r(44,100177,0,5,111)
r(43,20242,0,5,112)
w(44,62,0,5,113)
w(44,63,0,5,114)
w(27,64,0,5,115)
w(89,65,0,5,116)
w(43,66,0,5,117)
w(90,67,0,5,118)
w(14,68,0,5,119)
r(81,20304,0,6,120)
r(73,120328,0,6,121)
r(42,20343,0,6,122)
r(23,120285,0,6,123)
r(70,100237,0,6,124)
r(68,20335,0,6,125)
r(3,120283,0,6,126)
r(16,20333,0,6,127)
r(4,120294,0,6,128)
w(21,69,0,6,129)
w(56,70,0,6,130)
w(53,71,0,6,131)
w(11,72,0,6,132)
w(57,73,0,6,133)
w(11,74,0,6,134)
w(24,75,0,6,135)
w(5,76,0,6,136)
w(29,77,0,6,137)
w(98,78,0,6,138)
w(38,79,0,6,139)
r(61,120416,0,7,140)
r(71,120413,0,7,141)
r(69,100313,0,7,142)
r(40,120408,0,7,143)
r(94,100307,0,7,144)
r(54,20414,0,7,145)
r(44,20370,0,7,146)
w(26,80,0,7,147)
w(18,81,0,7,148)
w(72,82,0,7,149)
w(83,83,0,7,150)
w(85,84,0,7,151)
w(79,85,0,7,152)
w(87,86,0,7,153)
w(81,87,0,7,154)
w(42,88,0,7,155)
w(63,89,0,7,156)
w(51,90,0,7,157)
w(15,91,0,7,158)
w(17,92,0,7,159)
r(0,120420,0,8,160)
r(8,120383,0,8,161)
r(86,20359,0,8,162)
r(24,120423,0,8,163)
r(73,100324,0,8,164)
r(6,120417,0,8,165)
r(14,120405,0,8,166)
r(2,20410,0,8,167)
r(68,120358,0,8,168)
r(36,20401,0,8,169)
r(60,100304,0,8,170)
r(95,120355,0,8,171)
r(57,120433,0,8,172)
r(1,120437,0,8,173)
r(6,120417,0,8,174)
r(36,20401,0,8,175)
r(9,100278,0,8,176)
r(10,20324,0,8,177)
r(37,100325,0,8,178)
r(64,20403,0,8,179)
r(2,20410,0,9,180)
r(44,20370,0,9,181)
r(59,120438,0,9,182)
r(54,20414,0,9,183)
r(67,120404,0,9,184)
r(54,20414,0,9,185)
r(61,120416,0,9,186)
r(68,120358,0,9,187)
r(6,120417,0,9,188)
w(93,93,0,9,189)
w(99,94,0,9,190)
w(62,95,0,9,191)
w(4,96,0,9,192)
w(24,97,0,9,193)
w(13,98,0,9,194)
w(47,99,0,9,195)
w(47,100,0,9,196)
w(58,101,0,9,197)
w(52,102,0,9,198)
w(27,103,0,9,199)
r(6,100370,0,10,200)
r(83,20437,0,10,201)
r(37,20466,0,10,202)
r(49,100337,0,10,203)
r(45,20468,0,10,204)
r(63,100405,0,10,205)
r(39,100408,0,10,206)
r(0,20469,0,10,207)
r(75,100406,0,10,208)
w(46,104,0,10,209)
w(13,105,0,10,210)
w(54,106,0,10,211)
w(12,107,0,10,212)
w(22,108,0,10,213)
w(63,109,0,10,214)
w(5,110,0,10,215)
w(35,111,0,10,216)
w(61,112,0,10,217)
w(46,113,0,10,218)
w(35,114,0,10,219)
r(79,20439,0,11,220)
r(97,120442,0,11,221)
r(9,100278,0,11,222)
r(30,100363,0,11,223)
r(19,120502,0,11,224)
r(99,120500,0,11,225)
r(98,100411,0,11,226)
r(69,100313,0,11,227)
r(27,100427,0,11,228)
r(88,120498,0,11,229)
r(30,100363,0,11,230)
r(81,120504,0,11,231)
r(11,120505,0,11,232)
r(0,20469,0,11,233)
r(70,120435,0,11,234)
r(96,100412,0,11,235)
r(39,100408,0,11,236)
r(14,20462,0,11,237)
r(66,120514,0,11,238)
r(56,120481,0,11,239)
r(96,100412,0,12,240)
r(72,20473,0,12,241)
r(52,120506,0,12,242)
r(39,100408,0,12,243)
r(29,120508,0,12,244)
r(76,20428,0,12,245)
r(12,120515,0,12,246)
r(21,100306,0,12,247)
r(63,100405,0,12,248)
r(85,120517,0,12,249)
r(81,120504,0,12,250)
r(99,120500,0,12,251)
r(29,120508,0,12,252)
r(49,100337,0,12,253)
r(89,20472,0,12,254)
r(73,120510,0,12,255)
r(3,100373,0,12,256)
r(73,120510,0,12,257)
r(5,20461,0,12,258)
r(16,120441,0,12,259)
r(39,100408,0,13,260)
r(56,120481,0,13,261)
r(20,120516,0,13,262)
r(21,100306,0,13,263)
r(37,20466,0,13,264)
r(16,120441,0,13,265)
r(72,20473,0,13,266)
r(71,20453,0,13,267)
r(6,100429,0,13,268)
r(56,120481,0,13,269)
r(53,100369,0,13,270)
w(26,115,0,13,271)
w(80,116,0,13,272)
w(41,117,0,13,273)
w(83,118,0,13,274)
w(39,119,0,13,275)
w(62,120,0,13,276)
w(7,121,0,13,277)
w(24,122,0,13,278)
w(38,123,0,13,279)
r(80,100375,0,14,280)
