r(1,60,1,5,50)
r(3,61,1,5,51)
r(3,61,1,5,52)
r(4,66,1,5,53)
r(1,60,1,5,54)
r(6,54,1,5,55)
r(7,67,1,5,56)
r(4,66,1,5,57)
r(7,67,1,5,58)
r(5,52,1,5,59)
r(0,46,1,6,60)
r(0,46,1,6,61)
r(3,61,1,6,62)
r(8,58,1,6,63)
r(0,46,1,6,64)
r(4,66,1,6,65)
r(6,54,1,6,66)
r(9,68,1,6,67)
r(5,52,1,6,68)
r(3,61,1,6,69)
w(1,240,1,7,70)
w(9,241,1,7,71)
w(1,242,1,7,72)
w(3,243,1,7,73)
w(8,244,1,7,74)
w(8,245,1,7,75)
w(3,246,1,7,76)
w(2,247,1,7,77)
w(9,248,1,7,78)
w(8,249,1,7,79)
w(1,250,1,8,80)
w(8,251,1,8,81)
w(3,252,1,8,82)
w(1,253,1,8,83)
w(7,254,1,8,84)
w(6,255,1,8,85)
w(0,256,1,8,86)
w(4,257,1,8,87)
w(7,258,1,8,88)
w(8,259,1,8,89)
r(9,248,1,9,90)
r(1,253,1,9,91)
r(4,257,1,9,92)
r(3,252,1,9,93)
w(9,260,1,9,94)
w(9,261,1,9,95)
w(2,262,1,9,96)
w(1,263,1,9,97)
w(2,264,1,9,98)
w(7,265,1,9,99)
r(0,256,1,10,100)
r(1,263,1,10,101)
r(2,264,1,10,102)
r(0,256,1,10,103)
r(9,261,1,10,104)
r(1,263,1,10,105)
r(7,265,1,10,106)
r(6,255,1,10,107)
r(6,255,1,10,108)
r(1,263,1,10,109)
r(0,256,1,11,110)
r(5,52,1,11,111)
r(2,264,1,11,112)
r(9,261,1,11,113)
r(2,264,1,11,114)
r(4,257,1,11,115)
w(7,266,1,11,116)
w(6,267,1,11,117)
w(3,268,1,11,118)
w(2,269,1,11,119)
r(1,263,1,12,120)
r(3,268,1,12,121)
r(1,263,1,12,122)
r(5,52,1,12,123)
r(5,52,1,12,124)
w(1,270,1,12,125)
w(1,271,1,12,126)
w(6,272,1,12,127)
w(5,273,1,12,128)
w(7,274,1,12,129)
w(4,275,1,13,130)
w(6,276,1,13,131)
w(2,277,1,13,132)
w(3,278,1,13,133)
w(1,279,1,13,134)
w(7,280,1,13,135)
w(7,281,1,13,136)
w(5,282,1,13,137)
w(6,283,1,13,138)
w(9,284,1,13,139)
