r(7,437,0,0)
r(8,414,0,0)
r(3,421,0,0)
r(2,408,0,0)
r(6,441,0,0)
r(1,429,0,0)
r(2,408,0,0)
r(0,424,0,0)
w(4,1,0,0)
w(6,2,0,0)
r(3,421,0,1)
r(2,443,0,1)
r(8,414,0,1)
r(6,2,0,1)
r(2,443,0,1)
r(7,447,0,1)
w(5,3,0,1)
w(4,4,0,1)
w(3,5,0,1)
w(0,6,0,1)
r(1,448,0,2)
r(3,5,0,2)
r(3,5,0,2)
r(8,414,0,2)
w(8,7,0,2)
w(9,8,0,2)
w(0,9,0,2)
w(5,10,0,2)
w(4,11,0,2)
w(8,12,0,2)
r(9,8,0,3)
r(6,2,0,3)
r(4,11,0,3)
r(0,9,0,3)
r(8,12,0,3)
r(4,11,0,3)
r(4,11,0,3)
r(1,448,0,3)
r(1,448,0,3)
r(5,10,0,3)
r(9,8,0,4)
r(9,8,0,4)
r(5,10,0,4)
r(4,11,0,4)
w(0,13,0,4)
w(7,14,0,4)
w(7,15,0,4)
w(0,16,0,4)
w(7,17,0,4)
w(9,18,0,4)
r(0,16,0,5)
r(7,17,0,5)
r(3,5,0,5)
w(6,19,0,5)
w(2,20,0,5)
w(1,21,0,5)
w(7,22,0,5)
w(3,23,0,5)
w(6,24,0,5)
w(4,25,0,5)
r(6,24,0,6)
r(7,22,0,6)
r(0,16,0,6)
r(6,24,0,6)
w(1,26,0,6)
w(0,27,0,6)
w(4,28,0,6)
w(6,29,0,6)
w(1,30,0,6)
w(7,31,0,6)
r(4,28,0,7)
r(9,18,0,7)
r(3,23,0,7)
r(7,31,0,7)
w(5,32,0,7)
w(7,33,0,7)
w(0,34,0,7)
w(1,35,0,7)
w(8,36,0,7)
w(0,37,0,7)
r(0,37,0,8)
r(4,28,0,8)
r(2,20,0,8)
r(9,18,0,8)
r(3,23,0,8)
r(3,23,0,8)
r(1,35,0,8)
r(5,32,0,8)
r(7,33,0,8)
r(9,18,0,8)
r(5,10,1,9)
r(5,10,1,9)
r(8,12,1,9)
r(1,448,1,9)
r(8,12,1,9)
r(7,447,1,9)
r(9,8,1,9)
r(4,11,1,9)
r(2,443,1,9)
r(9,8,1,9)
r(6,43,1,10)
r(8,46,1,10)
r(9,18,1,10)
r(6,43,1,10)
w(4,234,1,10)
w(3,235,1,10)
w(4,236,1,10)
w(4,237,1,10)
w(6,238,1,10)
w(0,239,1,10)
r(4,237,1,11)
r(4,237,1,11)
r(6,238,1,11)
r(9,18,1,11)
r(5,32,1,11)
r(1,475,1,11)
w(0,240,1,11)
w(0,241,1,11)
w(4,242,1,11)
w(2,243,1,11)
r(1,475,1,12)
r(0,241,1,12)
r(5,32,1,12)
r(1,475,1,12)
r(1,475,1,12)
r(9,18,1,12)
w(1,244,1,12)
w(2,245,1,12)
w(8,246,1,12)
w(3,247,1,12)
r(5,32,1,13)
r(3,247,1,13)
r(6,238,1,13)
r(0,241,1,13)
r(8,246,1,13)
w(3,248,1,13)
w(4,249,1,13)
w(0,250,1,13)
w(3,251,1,13)
w(9,252,1,13)
w(6,253,1,14)
w(3,254,1,14)
w(4,255,1,14)
w(5,256,1,14)
w(9,257,1,14)
w(6,258,1,14)
w(5,259,1,14)
w(3,260,1,14)
w(3,261,1,14)
w(7,262,1,14)
r(3,261,1,15)
r(1,244,1,15)
w(8,263,1,15)
w(5,264,1,15)
w(3,265,1,15)
w(2,266,1,15)
w(3,267,1,15)
w(4,268,1,15)
w(2,269,1,15)
w(8,270,1,15)
r(7,262,1,16)
r(3,267,1,16)
r(0,250,1,16)
r(7,262,1,16)
r(1,244,1,16)
w(1,271,1,16)
w(1,272,1,16)
w(3,273,1,16)
w(0,274,1,16)
w(3,275,1,16)
r(0,274,1,17)
r(3,275,1,17)
r(9,257,1,17)
r(5,264,1,17)
