r(0,454,0,0)
r(8,455,0,0)
r(8,455,0,0)
r(4,453,0,0)
r(2,425,0,0)
r(2,425,0,0)
r(5,446,0,0)
r(9,456,0,0)
r(8,455,0,0)
r(6,449,0,0)
r(1,448,0,1)
r(5,446,0,1)
r(2,425,0,1)
r(8,455,0,1)
w(2,1,0,1)
w(5,2,0,1)
w(7,3,0,1)
w(7,4,0,1)
w(3,5,0,1)
w(3,6,0,1)
w(8,7,0,2)
w(6,8,0,2)
w(5,9,0,2)
w(5,10,0,2)
w(8,11,0,2)
w(8,12,0,2)
w(5,13,0,2)
w(6,14,0,2)
w(0,15,0,2)
w(9,16,0,2)
r(0,15,0,3)
r(5,207,0,3)
r(2,203,0,3)
r(0,15,0,3)
r(0,15,0,3)
r(3,6,0,3)
w(3,17,0,3)
w(1,18,0,3)
w(8,19,0,3)
w(1,20,0,3)
r(4,204,0,4)
r(2,203,0,4)
r(7,205,0,4)
r(2,203,0,4)
r(6,206,0,4)
w(7,21,0,4)
w(1,22,0,4)
w(8,23,0,4)
w(7,24,0,4)
w(7,25,0,4)
r(6,206,0,5)
r(3,211,0,5)
r(8,23,0,5)
r(1,22,0,5)
r(2,203,0,5)
w(6,26,0,5)
w(5,27,0,5)
w(8,28,0,5)
w(7,29,0,5)
w(7,30,0,5)
r(3,211,0,6)
r(3,211,0,6)
r(9,16,0,6)
r(9,16,0,6)
r(8,28,0,6)
w(7,31,0,6)
w(1,32,0,6)
w(1,33,0,6)
w(7,34,0,6)
w(5,35,0,6)
r(2,222,0,7)
r(0,218,0,7)
w(2,36,0,7)
w(6,37,0,7)
w(0,38,0,7)
w(9,39,0,7)
w(9,40,0,7)
w(1,41,0,7)
w(2,42,0,7)
w(9,43,0,7)
w(5,44,0,8)
w(2,45,0,8)
w(6,46,0,8)
w(5,47,0,8)
w(2,48,0,8)
w(4,49,0,8)
w(0,50,0,8)
w(6,51,0,8)
w(7,52,0,8)
w(9,53,0,8)
r(8,455,1,9)
r(2,425,1,9)
r(8,455,1,9)
r(0,454,1,9)
r(2,425,1,9)
r(2,425,1,9)
r(2,425,1,9)
r(8,455,1,9)
r(8,455,1,9)
r(0,454,1,9)
r(1,448,1,10)
r(6,449,1,10)
r(9,456,1,10)
r(5,2,1,10)
r(6,449,1,10)
r(0,454,1,10)
w(9,201,1,10)
w(9,202,1,10)
w(2,203,1,10)
w(4,204,1,10)
r(4,204,1,11)
r(7,4,1,11)
r(7,4,1,11)
r(3,6,1,11)
r(0,15,1,11)
r(0,15,1,11)
r(5,13,1,11)
w(7,205,1,11)
w(6,206,1,11)
w(5,207,1,11)
r(6,206,1,12)
r(3,17,1,12)
r(3,17,1,12)
r(0,15,1,12)
r(4,204,1,12)
r(9,16,1,12)
r(4,204,1,12)
w(8,208,1,12)
w(1,209,1,12)
w(1,210,1,12)
r(3,17,1,13)
r(7,25,1,13)
r(9,16,1,13)
r(4,204,1,13)
r(7,25,1,13)
r(7,25,1,13)
r(9,16,1,13)
r(7,25,1,13)
r(0,15,1,13)
w(3,211,1,13)
r(2,203,1,14)
r(8,28,1,14)
r(9,16,1,14)
r(5,27,1,14)
w(0,212,1,14)
w(7,213,1,14)
w(6,214,1,14)
w(6,215,1,14)
w(2,216,1,14)
w(4,217,1,14)
r(7,34,1,15)
r(0,212,1,15)
r(7,34,1,15)
r(2,216,1,15)
r(1,33,1,15)
r(0,212,1,15)
r(1,33,1,15)
r(8,28,1,15)
r(0,212,1,15)
r(7,34,1,15)
r(4,217,1,16)
r(1,33,1,16)
r(9,16,1,16)
r(5,35,1,16)
r(1,33,1,16)
w(0,218,1,16)
w(9,219,1,16)
w(2,220,1,16)
w(2,221,1,16)
w(2,222,1,16)
w(5,223,1,17)
w(9,224,1,17)
w(3,225,1,17)
w(3,226,1,17)
w(1,227,1,17)
w(1,228,1,17)
w(9,229,1,17)
w(0,230,1,17)
w(2,231,1,17)
w(1,232,1,17)
r(9,0,2,18)
r(1,0,2,18)
r(2,0,2,18)
w(1,401,2,18)
w(0,402,2,18)
w(3,403,2,18)
w(4,404,2,18)
w(7,405,2,18)
w(4,406,2,18)
w(3,407,2,18)
r(1,401,2,19)
r(7,405,2,19)
r(3,407,2,19)
r(6,0,2,19)
r(8,0,2,19)
r(6,0,2,19)
r(6,0,2,19)
r(5,0,2,19)
r(3,407,2,19)
r(1,401,2,19)
r(7,405,2,20)
r(2,0,2,20)
r(8,0,2,20)
r(8,0,2,20)
r(0,402,2,20)
r(9,0,2,20)
r(6,0,2,20)
r(3,407,2,20)
r(2,0,2,20)
r(3,407,2,20)
r(8,0,2,21)
r(1,401,2,21)
r(8,0,2,21)
w(0,408,2,21)
w(7,409,2,21)
w(6,410,2,21)
w(7,411,2,21)
w(2,412,2,21)
