r(8,0,0,0)
r(5,0,0,0)
r(2,0,0,0)
r(0,0,0,0)
r(1,0,0,0)
w(3,1,0,0)
w(3,2,0,0)
w(9,3,0,0)
w(1,4,0,0)
w(5,5,0,0)
r(9,3,0,1)
r(7,0,0,1)
r(8,0,0,1)
r(2,0,0,1)
r(9,3,0,1)
r(6,202,0,1)
r(6,202,0,1)
r(6,202,0,1)
r(8,0,0,1)
r(7,0,0,1)
r(0,203,0,2)
r(3,2,0,2)
r(4,204,0,2)
r(3,2,0,2)
r(8,0,0,2)
r(5,5,0,2)
w(2,6,0,2)
w(4,7,0,2)
w(2,8,0,2)
w(9,9,0,2)
r(0,203,0,3)
r(2,8,0,3)
r(8,218,0,3)
r(7,215,0,3)
r(7,215,0,3)
r(6,202,0,3)
r(2,8,0,3)
r(7,215,0,3)
r(8,218,0,3)
r(1,217,0,3)
w(8,10,0,4)
w(1,11,0,4)
w(0,12,0,4)
w(9,13,0,4)
w(9,14,0,4)
w(1,15,0,4)
w(6,16,0,4)
w(4,17,0,4)
w(8,18,0,4)
w(1,19,0,4)
r(4,17,0,5)
r(2,8,0,5)
r(3,2,0,5)
r(9,14,0,5)
r(8,18,0,5)
r(1,19,0,5)
w(0,20,0,5)
w(0,21,0,5)
w(6,22,0,5)
w(6,23,0,5)
w(3,24,0,6)
w(3,25,0,6)
w(8,26,0,6)
w(8,27,0,6)
w(6,28,0,6)
w(4,29,0,6)
w(9,30,0,6)
w(7,31,0,6)
w(1,32,0,6)
w(9,33,0,6)
r(9,33,0,7)
r(7,433,0,7)
r(4,439,0,7)
r(5,436,0,7)
r(0,438,0,7)
r(6,441,0,7)
r(8,27,0,7)
r(2,435,0,7)
r(2,435,0,7)
r(6,441,0,7)
r(5,436,0,8)
r(4,439,0,8)
r(7,433,0,8)
r(9,33,0,8)
r(6,441,0,8)
r(6,441,0,8)
r(8,27,0,8)
r(1,37,0,8)
w(0,39,0,8)
w(5,40,0,8)
r(6,0,1,9)
r(8,0,1,9)
r(5,0,1,9)
r(8,0,1,9)
r(4,0,1,9)
r(1,0,1,9)
w(6,201,1,9)
w(6,202,1,9)
w(0,203,1,9)
w(4,204,1,9)
r(0,203,1,10)
r(2,0,1,10)
r(7,0,1,10)
r(7,0,1,10)
r(9,406,1,10)
r(0,203,1,10)
w(7,215,1,10)
w(5,216,1,10)
w(1,217,1,10)
w(8,218,1,10)
r(8,42,1,11)
r(7,43,1,11)
r(1,46,1,11)
r(6,41,1,11)
r(7,43,1,11)
r(0,448,1,11)
r(8,42,1,11)
r(5,40,1,11)
r(8,42,1,11)
r(7,43,1,11)
r(7,43,1,12)
r(0,448,1,12)
r(0,448,1,12)
r(1,46,1,12)
r(8,42,1,12)
r(2,450,1,12)
w(8,250,1,12)
w(2,251,1,12)
w(7,252,1,12)
w(4,253,1,12)
r(8,250,1,13)
r(8,250,1,13)
r(3,447,1,13)
r(4,253,1,13)
r(2,251,1,13)
r(0,448,1,13)
r(3,447,1,13)
r(0,448,1,13)
r(5,40,1,13)
r(2,251,1,13)
w(0,254,1,14)
w(7,255,1,14)
w(8,256,1,14)
w(5,257,1,14)
w(6,258,1,14)
w(6,259,1,14)
w(4,260,1,14)
w(9,261,1,14)
w(9,262,1,14)
w(1,263,1,14)
r(0,254,1,15)
r(8,256,1,15)
r(1,263,1,15)
r(6,259,1,15)
r(4,260,1,15)
r(8,256,1,15)
r(3,447,1,15)
r(9,262,1,15)
r(9,262,1,15)
r(6,259,1,15)
w(5,264,1,16)
