r(8,425,0,0)
r(9,428,0,0)
r(3,427,0,0)
r(3,427,0,0)
r(3,427,0,0)
r(5,422,0,0)
r(6,415,0,0)
r(8,425,0,0)
r(5,422,0,0)
w(4,1,0,0)
r(1,416,0,1)
r(5,205,0,1)
w(8,2,0,1)
w(3,3,0,1)
w(9,4,0,1)
w(3,5,0,1)
w(9,6,0,1)
w(8,7,0,1)
w(9,8,0,1)
w(7,9,0,1)
r(1,416,0,2)
r(9,207,0,2)
r(6,209,0,2)
r(5,210,0,2)
r(6,209,0,2)
r(8,211,0,2)
r(2,204,0,2)
r(9,207,0,2)
r(8,211,0,2)
r(7,9,0,2)
r(4,202,0,3)
r(8,211,0,3)
r(3,5,0,3)
r(7,9,0,3)
r(5,210,0,3)
w(5,10,0,3)
w(9,11,0,3)
w(0,12,0,3)
w(3,13,0,3)
w(1,14,0,3)
r(4,202,0,4)
r(8,211,0,4)
r(3,217,0,4)
r(7,221,0,4)
r(4,202,0,4)
r(8,211,0,4)
r(7,221,0,4)
r(1,219,0,4)
r(7,221,0,4)
w(2,15,0,4)
r(6,209,0,5)
r(9,218,0,5)
r(3,217,0,5)
r(9,218,0,5)
r(9,218,0,5)
w(4,16,0,5)
w(8,17,0,5)
w(2,18,0,5)
w(5,19,0,5)
w(3,20,0,5)
r(5,236,0,6)
r(6,227,0,6)
r(5,236,0,6)
r(3,233,0,6)
r(8,232,0,6)
r(5,236,0,6)
r(8,232,0,6)
r(8,232,0,6)
r(5,236,0,6)
r(0,231,0,6)
r(5,236,0,7)
r(2,18,0,7)
r(5,236,0,7)
r(2,18,0,7)
r(7,228,0,7)
w(2,21,0,7)
w(1,22,0,7)
w(4,23,0,7)
w(8,24,0,7)
w(5,25,0,7)
r(6,227,0,8)
r(6,227,0,8)
r(4,243,0,8)
r(9,234,0,8)
r(2,238,0,8)
w(3,26,0,8)
w(8,27,0,8)
w(1,28,0,8)
w(8,29,0,8)
w(2,30,0,8)
r(8,425,1,9)
r(3,427,1,9)
r(5,422,1,9)
r(2,430,1,9)
w(2,201,1,9)
w(4,202,1,9)
w(3,203,1,9)
w(2,204,1,9)
w(5,205,1,9)
w(8,206,1,9)
r(0,413,1,10)
r(2,204,1,10)
r(2,204,1,10)
r(5,205,1,10)
r(4,202,1,10)
w(9,207,1,10)
w(5,208,1,10)
w(6,209,1,10)
w(5,210,1,10)
w(8,211,1,10)
w(5,212,1,11)
w(1,213,1,11)
w(0,214,1,11)
w(3,215,1,11)
w(0,216,1,11)
w(3,217,1,11)
w(9,218,1,11)
w(1,219,1,11)
w(7,220,1,11)
w(7,221,1,11)
r(9,218,1,12)
r(8,211,1,12)
r(5,212,1,12)
r(8,211,1,12)
r(6,209,1,12)
w(8,222,1,12)
w(7,223,1,12)
w(1,224,1,12)
w(7,225,1,12)
w(8,226,1,12)
w(6,227,1,13)
w(7,228,1,13)
w(3,229,1,13)
w(5,230,1,13)
w(0,231,1,13)
w(8,232,1,13)
w(3,233,1,13)
w(9,234,1,13)
w(5,235,1,13)
w(5,236,1,13)
w(7,237,1,14)
w(2,238,1,14)
w(4,239,1,14)
w(7,240,1,14)
w(1,241,1,14)
w(8,242,1,14)
w(4,243,1,14)
w(5,244,1,14)
w(1,245,1,14)
w(7,246,1,14)
r(6,227,1,15)
r(3,26,1,15)
r(6,227,1,15)
r(4,243,1,15)
r(6,227,1,15)
r(1,28,1,15)
r(6,227,1,15)
r(3,26,1,15)
r(6,227,1,15)
r(5,244,1,15)
r(9,234,1,16)
r(8,29,1,16)
r(5,244,1,16)
r(2,30,1,16)
r(3,26,1,16)
r(7,246,1,16)
w(4,247,1,16)
w(3,248,1,16)
w(5,249,1,16)
w(5,250,1,16)
r(8,29,1,17)
r(0,231,1,17)
r(4,247,1,17)
r(1,28,1,17)
r(8,29,1,17)
r(4,247,1,17)
w(5,251,1,17)
w(2,252,1,17)
w(4,253,1,17)
w(9,254,1,17)
r(7,0,2,18)
r(5,0,2,18)
r(0,0,2,18)
r(9,0,2,18)
r(3,0,2,18)
r(0,0,2,18)
r(5,0,2,18)
r(0,0,2,18)
r(2,0,2,18)
r(0,0,2,18)
r(4,0,2,19)
r(7,0,2,19)
w(1,401,2,19)
w(7,402,2,19)
w(7,403,2,19)
w(1,404,2,19)
w(4,405,2,19)
w(3,406,2,19)
w(8,407,2,19)
w(5,408,2,19)
r(9,0,2,20)
r(4,405,2,20)
r(3,406,2,20)
r(9,0,2,20)
w(7,409,2,20)
w(2,410,2,20)
w(4,411,2,20)
w(3,412,2,20)
w(0,413,2,20)
w(7,414,2,20)
r(1,404,2,21)
r(5,408,2,21)
r(8,407,2,21)
r(9,0,2,21)
w(6,415,2,21)
w(1,416,2,21)
w(9,417,2,21)
w(4,418,2,21)
w(3,419,2,21)
w(2,420,2,21)
r(2,420,2,22)
r(3,419,2,22)
r(4,418,2,22)
r(3,419,2,22)
r(9,417,2,22)
r(4,418,2,22)
r(7,414,2,22)
r(1,416,2,22)
r(9,417,2,22)
r(5,408,2,22)
w(5,421,2,23)
w(5,422,2,23)
w(8,423,2,23)
w(9,424,2,23)
w(8,425,2,23)
w(3,426,2,23)
w(3,427,2,23)
w(9,428,2,23)
w(7,429,2,23)
w(2,430,2,23)
r(4,202,2,24)
r(2,204,2,24)
r(5,205,2,24)
r(6,415,2,24)
r(6,415,2,24)
r(8,7,2,24)
r(4,202,2,24)
r(5,205,2,24)
r(5,205,2,24)
r(6,415,2,24)
r(0,45,2,25)
r(8,41,2,25)
r(7,261,2,25)
r(5,251,2,25)
r(0,45,2,25)
w(5,452,2,25)
w(9,453,2,25)
w(6,454,2,25)
w(7,455,2,25)
w(1,456,2,25)
r(4,259,2,26)
r(7,455,2,26)
r(6,454,2,26)
r(6,454,2,26)
r(8,41,2,26)
w(9,457,2,26)
w(3,458,2,26)
w(9,459,2,26)
w(6,460,2,26)
w(8,461,2,26)
