r(1,409,0,0)
r(5,436,0,0)
r(9,432,0,0)
r(0,439,0,0)
r(8,416,0,0)
w(9,1,0,0)
w(4,2,0,0)
w(5,3,0,0)
w(9,4,0,0)
w(2,5,0,0)
r(1,409,0,1)
r(7,429,0,1)
r(2,5,0,1)
r(1,409,0,1)
w(8,6,0,1)
w(4,7,0,1)
w(7,8,0,1)
w(4,9,0,1)
w(2,10,0,1)
w(8,11,0,1)
r(9,4,0,2)
r(4,9,0,2)
r(0,446,0,2)
r(2,10,0,2)
r(6,424,0,2)
r(5,448,0,2)
r(8,11,0,2)
w(4,12,0,2)
w(4,13,0,2)
w(9,14,0,2)
r(6,424,0,3)
r(3,441,0,3)
r(8,11,0,3)
r(4,13,0,3)
r(0,446,0,3)
w(6,15,0,3)
w(7,16,0,3)
w(0,17,0,3)
w(3,18,0,3)
w(6,19,0,3)
r(3,18,0,4)
r(9,14,0,4)
r(1,409,0,4)
r(2,10,0,4)
r(7,16,0,4)
w(1,20,0,4)
w(8,21,0,4)
w(3,22,0,4)
w(0,23,0,4)
w(2,24,0,4)
r(2,24,0,5)
r(5,448,0,5)
r(5,448,0,5)
r(1,20,0,5)
r(1,20,0,5)
r(2,24,0,5)
w(9,25,0,5)
w(4,26,0,5)
w(3,27,0,5)
w(0,28,0,5)
w(2,29,0,6)
w(1,30,0,6)
w(8,31,0,6)
w(3,32,0,6)
w(2,33,0,6)
w(6,34,0,6)
w(2,35,0,6)
w(5,36,0,6)
w(8,37,0,6)
w(7,38,0,6)
w(0,39,0,7)
w(0,40,0,7)
w(6,41,0,7)
w(1,42,0,7)
w(7,43,0,7)
w(2,44,0,7)
w(2,45,0,7)
w(5,46,0,7)
w(1,47,0,7)
w(6,48,0,7)
r(8,37,0,8)
r(5,46,0,8)
r(7,43,0,8)
r(8,37,0,8)
w(3,49,0,8)
w(4,50,0,8)
w(0,51,0,8)
w(0,52,0,8)
w(1,53,0,8)
w(9,54,0,8)
r(3,49,1,9)
r(5,46,1,9)
