r(1,212,0,0)
r(9,211,0,0)
r(1,212,0,0)
r(5,214,0,0)
r(1,212,0,0)
r(5,214,0,0)
r(2,213,0,0)
r(3,203,0,0)
r(8,207,0,0)
r(1,212,0,0)
r(7,230,0,1)
r(3,224,0,1)
r(6,232,0,1)
r(5,235,0,1)
r(3,224,0,1)
w(7,19,0,1)
w(2,20,0,1)
w(3,21,0,1)
w(9,22,0,1)
w(5,23,0,1)
r(8,437,0,2)
r(6,232,0,2)
r(7,19,0,2)
r(3,435,0,2)
w(7,24,0,2)
w(6,25,0,2)
w(8,26,0,2)
w(5,27,0,2)
w(7,28,0,2)
w(2,29,0,2)
r(5,27,0,3)
r(6,25,0,3)
r(6,25,0,3)
r(9,22,0,3)
r(5,27,0,3)
r(6,25,0,3)
r(0,439,0,3)
r(7,28,0,3)
r(3,435,0,3)
r(8,26,0,3)
r(2,29,0,4)
r(0,439,0,4)
r(3,435,0,4)
r(7,28,0,4)
w(9,30,0,4)
w(4,31,0,4)
w(9,32,0,4)
w(8,33,0,4)
w(1,34,0,4)
w(1,35,0,4)
r(3,445,0,5)
r(9,443,0,5)
r(1,442,0,5)
r(3,445,0,5)
w(6,36,0,5)
w(8,37,0,5)
w(7,38,0,5)
w(9,39,0,5)
w(7,40,0,5)
w(0,41,0,5)
r(7,40,0,6)
r(6,36,0,6)
r(3,445,0,6)
r(5,27,0,6)
r(6,36,0,6)
r(8,37,0,6)
r(1,442,0,6)
r(2,29,0,6)
r(0,41,0,6)
r(7,40,0,6)
r(3,445,0,7)
r(5,454,0,7)
r(2,451,0,7)
r(1,442,0,7)
r(9,452,0,7)
r(7,455,0,7)
r(9,452,0,7)
w(8,42,0,7)
w(4,43,0,7)
w(4,44,0,7)
r(8,42,0,8)
r(2,451,0,8)
r(2,451,0,8)
r(8,42,0,8)
r(5,454,0,8)
r(5,454,0,8)
r(3,445,0,8)
r(8,42,0,8)
r(1,442,0,8)
r(6,36,0,8)
r(3,0,1,9)
r(8,0,1,9)
r(8,0,1,9)
r(1,0,1,9)
r(5,0,1,9)
w(2,201,1,9)
w(8,202,1,9)
w(3,203,1,9)
w(2,204,1,9)
w(9,205,1,9)
r(5,0,1,10)
r(9,205,1,10)
r(3,203,1,10)
r(5,0,1,10)
r(7,0,1,10)
r(9,205,1,10)
w(6,206,1,10)
w(8,207,1,10)
w(5,208,1,10)
w(9,209,1,10)
r(2,204,1,11)
r(2,204,1,11)
r(2,204,1,11)
r(8,207,1,11)
w(7,210,1,11)
w(9,211,1,11)
w(1,212,1,11)
w(2,213,1,11)
w(5,214,1,11)
w(0,215,1,11)
r(4,0,1,12)
r(7,210,1,12)
r(7,210,1,12)
w(8,216,1,12)
w(7,217,1,12)
w(3,218,1,12)
w(0,219,1,12)
w(9,220,1,12)
w(9,221,1,12)
w(0,222,1,12)
w(8,223,1,13)
w(3,224,1,13)
w(2,225,1,13)
w(5,226,1,13)
w(1,227,1,13)
w(8,228,1,13)
w(0,229,1,13)
w(7,230,1,13)
w(8,231,1,13)
w(6,232,1,13)
r(1,227,1,14)
r(9,221,1,14)
r(3,224,1,14)
r(8,231,1,14)
r(1,227,1,14)
r(9,221,1,14)
w(2,233,1,14)
w(2,234,1,14)
w(5,235,1,14)
w(8,236,1,14)
r(1,227,1,15)
r(7,230,1,15)
r(9,221,1,15)
r(1,227,1,15)
r(9,221,1,15)
r(0,229,1,15)
r(3,224,1,15)
r(2,234,1,15)
r(9,221,1,15)
r(7,230,1,15)
r(9,221,1,16)
r(1,227,1,16)
r(6,232,1,16)
r(0,229,1,16)
r(6,232,1,16)
r(2,234,1,16)
r(8,236,1,16)
r(6,232,1,16)
w(0,237,1,16)
